[2022-07-04 11:33:23] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:33:24] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:33:24] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:33:24] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:33:24] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:33:29] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:33:31] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:33:31] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:33:35] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:33:37] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:33:37] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:33:37] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:33:37] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:33:42] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:33:44] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:33:44] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:33:48] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:33:48] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-04 11:33:52] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:33:52] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-04 11:33:56] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:33:56] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-04 11:34:00] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='事业部备料']"] (basics.py:51)
[2022-07-04 11:34:00] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@tabindex='-1']//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='事业部备料']"] (basics.py:107)
[2022-07-04 11:34:02] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:34:02] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:34:02] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:34:02] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:34:07] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:34:09] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:34:09] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:34:13] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:34:15] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:34:15] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:34:15] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:34:15] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:34:20] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:34:22] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:34:22] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:34:26] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:34:27] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:34:27] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:34:27] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:34:27] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:34:32] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:34:34] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:34:34] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:34:38] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:34:38] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-04 11:34:41] [    INFO] 查找元素：('xpath', "//input[@placeholder='请输入关键字']") (basics.py:51)
[2022-07-04 11:34:41] [    INFO] 输入文本：加纳 (basics.py:72)
[2022-07-04 11:34:41] [    INFO] 输入框键入加纳 (SystemMgmt_RegionMgmt.py:56)
[2022-07-04 11:34:42] [ WARNING] 断言失败: 两值不等 | a:<public.base.assert_ui.ValueAssert object at 0x00000217F4ECB130> b:None (assert_ui.py:22)
[2022-07-04 11:34:42] [    INFO] 查找元素：('xpath', "//i[@class='el-input__icon el-icon-circle-close el-input__clear']") (basics.py:51)
[2022-07-04 11:34:42] [    INFO] 点击元素：('xpath', "//i[@class='el-input__icon el-icon-circle-close el-input__clear']") (basics.py:110)
[2022-07-04 11:34:42] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:34:42] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:34:42] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:34:42] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:34:47] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:34:49] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:51)
[2022-07-04 11:34:49] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'itel事业部')]"] (basics.py:107)
[2022-07-04 11:34:53] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:51)
[2022-07-04 11:34:53] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='itel事业部']"] (basics.py:107)
[2022-07-04 11:34:55] [    INFO] 查找元素：('xpath', "//span[contains(text(),'导出')]") (basics.py:51)
[2022-07-04 11:34:55] [    INFO] 指定下载路径: E:\工作文件\自动化\拉取代码\UIPOMTest\libs\download (basics.py:283)
[2022-07-04 11:34:58] [    INFO] ['drp_dept_export_itel+BU_20220704113456.xlsx'] (basics.py:285)
[2022-07-04 11:34:58] [ WARNING] 断言失败: 下载该附件失败 | drp_dept_export_TECNO  (basics.py:296)
[2022-07-04 11:34:59] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:34:59] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:34:59] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:34:59] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:35:04] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:35:06] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-04 11:35:06] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-04 11:35:10] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-04 11:35:10] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-04 11:35:12] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-04 11:35:12] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-04 11:35:13] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-04 11:35:13] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-04 11:35:14] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-04 11:35:14] [    INFO] 输入文本：lj测试01 (basics.py:81)
[2022-07-04 11:35:14] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-04 11:35:14] [    INFO] 输入文本：ljtest01 (basics.py:81)
[2022-07-04 11:35:14] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-04 11:35:14] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-04 11:35:15] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:35:15] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:35:15] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:35:16] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:35:21] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:35:23] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-04 11:35:23] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-04 11:35:27] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-04 11:35:27] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-04 11:35:29] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'编辑')]"] (basics.py:47)
[2022-07-04 11:35:31] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-04 11:35:31] [    INFO] 获取文本：组织 (basics.py:238)
[2022-07-04 11:35:32] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-04 11:35:32] [    INFO] 输入文本：lj测试02 (basics.py:81)
[2022-07-04 11:35:32] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-04 11:35:32] [    INFO] 输入文本：ljtest02 (basics.py:81)
[2022-07-04 11:35:32] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-04 11:35:32] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-04 11:35:34] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:35:34] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:35:34] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:35:44] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:35:44] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:35:44] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:35:44] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:35:49] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:35:51] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-04 11:35:51] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-04 11:35:55] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-04 11:35:55] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-04 11:35:59] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-04 11:35:59] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-04 11:36:01] [    INFO] 查找元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:51)
[2022-07-04 11:36:01] [    INFO] 点击元素：('xpath', "//button[@type='button']//span[contains(text(),'新 增')]") (basics.py:110)
[2022-07-04 11:36:02] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-04 11:36:02] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-04 11:36:03] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-04 11:36:03] [    INFO] 输入文本：lj测试001 (basics.py:81)
[2022-07-04 11:36:04] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-04 11:36:04] [    INFO] 输入文本：ljtest001 (basics.py:81)
[2022-07-04 11:36:04] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-04 11:36:04] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-04 11:36:05] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:36:05] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:36:05] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:36:05] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:36:10] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:36:12] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-04 11:36:12] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-04 11:36:16] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-04 11:36:16] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-04 11:36:20] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-04 11:36:20] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-04 11:36:22] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'编辑')]"] (basics.py:47)
[2022-07-04 11:36:24] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-04 11:36:24] [    INFO] 获取文本：地区部 (basics.py:238)
[2022-07-04 11:36:25] [    INFO] 查找元素：('xpath', "//tbody//tr//td[2]//input[contains(@accept,'-nameZh')]") (basics.py:51)
[2022-07-04 11:36:25] [    INFO] 输入文本：lj测试002 (basics.py:81)
[2022-07-04 11:36:25] [    INFO] 查找元素：('xpath', "//tbody//tr//td[3]//input[contains(@accept,'-nameEn')]") (basics.py:51)
[2022-07-04 11:36:25] [    INFO] 输入文本：ljtest002 (basics.py:81)
[2022-07-04 11:36:25] [    INFO] 查找元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:51)
[2022-07-04 11:36:26] [    INFO] 点击元素：('xpath', "//tbody//tr//td[6]//span[contains(text(),'保存')]") (basics.py:110)
[2022-07-04 11:36:27] [    INFO] 查找元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:51)
[2022-07-04 11:36:27] [    INFO] 点击元素：('xpath', '//*[@id="app"]/div/div[1]/div[2]/div[1]/div/ul/div[11]/li/div/span') (basics.py:110)
[2022-07-04 11:36:27] [    INFO] 查找元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:51)
[2022-07-04 11:36:27] [    INFO] 点击元素：('xpath', "//a[@href='#/systemManage/areaManage']//li[@role='menuitem']") (basics.py:110)
[2022-07-04 11:36:32] [    INFO] 断言成功：URL为预期一致 | URL: http://10.250.112.166:9000/#/systemManage/areaManage (assert_ui.py:159)
[2022-07-04 11:36:34] [    INFO] 查找元素：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:51)
[2022-07-04 11:36:34] [    INFO] 选择点击：['xpath', "//div[@class='main-top-audit']//div[contains(text(),'Infinix事业部')]"] (basics.py:107)
[2022-07-04 11:36:38] [    INFO] 查找元素：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:51)
[2022-07-04 11:36:38] [    INFO] 选择点击：['xpath', "//div[@tabindex='0']//span[normalize-space(text())='Infinix事业部']"] (basics.py:107)
[2022-07-04 11:36:42] [    INFO] 查找元素：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:51)
[2022-07-04 11:36:42] [    INFO] 选择点击：['xpath', "//div[@tabindex='-1']//div[@class='el-tree-node__content']//span[normalize-space(text())='Xpark业务区']"] (basics.py:107)
[2022-07-04 11:36:44] [    INFO] 查找元素：['xpath', "//tbody//tr[1]//td[6]//span[contains(text(),'删除')]"] (basics.py:47)
[2022-07-04 11:36:44] [    INFO] 查找元素：('xpath', "//span[@class='color-rgb166 marginLeft-33']") (basics.py:51)
[2022-07-04 11:36:44] [    INFO] 获取文本：地区部 (basics.py:238)
